SETOR;SUBSETOR;PRODUTO;NCM;DESC_NCM;IND_MAPA;IND_OMC;DESC_ISIC_SECAO;IND_PRODUTO_AGRO_ONI
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10040010;AVEIA PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10041000;AVEIA, PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10051000;MILHO PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10061010;ARROZ ('PADDY') COM CASCA,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10070010;SORGO EM GRAO PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10071000;SORGO DE GRAO, PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10081010;TRIGO MOURISCO PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10082010;PAINCO PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10082100;PAINCO, PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10082110;MILHETO (PENNISETUM GLAUCUM), PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10083010;ALPISTE PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10084010;MILHA (DIGITARIA SPP.), PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10085010;QUINOA (CHENOPODIUM QUINOA), PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10086010;TRITICALE, PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE CEREAIS;10089010;OUTROS CEREAIS PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7011000;BATATAS PARA SEMEADURA (BATATA SEMENTE);1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7031011;CEBOLAS PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7031021;ECHALOTES PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7032010;ALHO PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7039010;ALHO-PORRO E OUTS.PRODS.HORTICOLAS ALIACEOS,P/SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7099011;MILHO DOCE,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7099911;MILHO DOCE, PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7131010;ERVILHAS (PISUM SATIVUM),SECAS,EM GRAOS,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7132010;GRAO-DE-BICO,SECO,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7133110;FEIJOES (VIGNA MUNGO OU RADIATA) SECOS,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7133210;FEIJAO ADZUKI,SECO,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7133311;FEIJAO COMUM,PRETO,SECO,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7133321;FEIJAO COMUM,BRANCO,SECO,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7133391;OUTROS FEIJOES COMUNS,SECOS,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7133410;FEIJAO-BAMBARA (VIGNA SUBTERRANEA), PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7133510;FEIJAO-FRADINHO (VIGNA UNGUICULATA), PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7133910;OUTROS FEIJOES (VIGNA OU PHASEOLUS),SECOS,P/SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7134010;LENTILHAS SECAS,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7135010;FAVAS E FAVA FORRAGEIRA,SECAS,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7136010;FEIJAO-GUANDO (CAJANUS CAJAN), PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;7139010;OUTROS LEGUMES DE VAGEM,SECOS,EM GRAOS,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;12091100;SEMENTES DE BETERRABA SACARINA,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;12091900;SEMENTES DE OUTRAS BETERRABAS,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE HORTÍCOLAS, LEGUMINOSAS, RAÍZES E TUBÉRCULOS;12099100;SEMENTES DE PRODUTOS HORTICOLAS,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12010010;SOJA PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12011000;SOJA, MESMO TRITURADA, PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12022010;AMENDOINS DESCASCADOS,PARA SEMEADURA;1;1;Indústria de Transformação;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12023000;AMENDOINS, NAO TORRADOS NEM COZIDOS, PARA SEMEADURA;1;1;Indústria de Transformação;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12040010;SEMENTES DE LINHO (LINHACA) PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12050010;SEMENTES DE NABO SILVESTRE OU DE COLZA,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12051010;SEMENTES DE NABO SILVESTRE,BX.TEOR,P/SEMEAD.;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12059010;OUTS.SEMENTES DE NABO SILVESTRE,P/SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12060010;SEMENTES DE GIRASSOL,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12072010;SEMENTES DE ALGODAO,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12072100;SEMENTES DE ALGODAO, PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12073010;SEMENTES DE RICINO,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12079210;SEMENTES DE 'KARITE',PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12079910;OUTRAS SEMENTES E FRUTOS OLEAGINOSOS,PARA SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12079911;SEMENTES DE RÍCINO, MESMO TRIT. P/SEMEADURA;1;1;Agropecuária;0
DEMAIS PRODUTOS DE ORIGEM VEGETAL;SEMENTES;SEMENTES DE OLEAGINOSAS PARA SEMEADURA;12079919;OUTRAS SEM.E FRUTOS OLEAG.,MMO TRIT. P/SEM.;1;1;Agropecuária;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;ALGODÃO CARDADO OU PENTEADO;52030000;ALGODAO CARDADO OU PENTEADO;1;1;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;ALGODÃO NÃO CARDADO NEM PENTEADO;52010010;ALGODAO NAO DEBULHADO,NAO CARDADO NEM PENTEADO;1;1;Agropecuária;1
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;ALGODÃO NÃO CARDADO NEM PENTEADO;52010020;ALGODAO SIMPLESMENTE DEBULHADO,NAO CARDADO NEM PENTEADO;1;1;Agropecuária;1
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;ALGODÃO NÃO CARDADO NEM PENTEADO;52010090;OUTROS TIPOS DE ALGODAO NAO CARDADO NEM PENTEADO;1;1;Agropecuária;1
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIAPOS E DESPERDÍCIOS DE ALGODÃO;52021000;DESPERDICIOS DE FIOS DE ALGODAO;1;1;Outros Produtos;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIAPOS E DESPERDÍCIOS DE ALGODÃO;52029100;FIAPOS DE ALGODAO;1;1;Outros Produtos;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIAPOS E DESPERDÍCIOS DE ALGODÃO;52029900;OUTROS DESPERDICIOS DE ALGODAO;1;1;Outros Produtos;1
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52041111;LINHA P/COSTURA,DE ALGODAO CRU>=85%,TIT<=5000D,CABO=2;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52041112;LINHA P/COSTURA,DE ALGODAO CRU>=85%,TIT<=5000D,CABO>=3;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52041120;LINHA P/COSTURA,DE ALGODAO CRU>=85%,TIT>5000DECITEX;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52041131;LINHA P/COSTURA,ALGODAO>=85%,BRANQ/COR,T<=5000D,CABO=2;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52041132;LINHA P/COSTURA,ALGODAO>=85%,BRANQ/COR,T<=5000D,CABO>=3;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52041140;LINHA P/COSTURA,DE ALGODAO>=85%,BRANQUEADO/COR,T>5000D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52041911;OUTRAS LINHAS P/COSTURA,ALGODAO CRU,TIT<=5000DEC.CABO=2;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52041912;OUTS.LINHAS P/COSTURA,ALGODAO CRU,TIT<=5000DEC.CABO>=3;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52041920;OUTRAS LINHAS P/COSTURA,ALGODAO CRU,TIT>5000DECITEX;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52041931;OUTS.LINHAS P/COSTURA,ALGODAO BRANQ/COR,T<=5000D,CABO=2;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52041932;OUTS.LINHAS P/COSTURA,ALGOD.BRANQ/COR,T<=5000D,CABO>=3;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52041940;OUTS.LINHAS P/COSTURA,DE ALGODAO BRANQUEADO/COR,T>5000D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52042000;OUTRAS LINHAS P/COSTURA,DE ALGODAO,PARA VENDA A RETALHO;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52051100;FIO ALGODAO>=85%,SIMPLES,FIBRA N/PENT.TIT>=714.29D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52051200;FIO ALGODAO>=85%,SIMPLES,FIBRA N/PENT.232.56<=T<714.29D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52051310;FIO ALGODAO>=85%,CRU,SIMPL.FIBRA N/PENT.192.3<=T<232.5D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52051390;OUTS.FIOS ALGOD>=85%,SIMPL.FIBRA N/PENT.192.3<=T<232.5D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52051400;FIO ALGODAO>=85%,SIMPLES,FIBRA N/PENT.125D<=TIT<192.31D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52051500;FIO ALGODAO>=85%,SIMPLES,FIBRA N/PENT.TITULO<125DECITEX;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52052100;FIO ALGODAO>=85%,SIMPLES,FIBRA PENT.TITULO>=714.29DECIT;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52052200;FIO ALGODAO>=85%,SIMPLES,FIBRA PENT.232.56D<=T<714.29D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52052310;FIO ALGODAO>=85%,CRU,SIMPL.FIBRA PENT.192.3D<=T<232.56D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52052390;OUTS.FIOS ALGOD>=85%,SIMPL.FIBRA PENT.192.3D<=T<232.56D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52052400;FIO ALGODAO>=85%,SIMPLES,FIBRA PENT.125D<=TIT<192.31D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52052600;FIO ALGODAO>=85%,SIMPLES,FIBRA PENT.106.38D<=TIT<125D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52052700;FIO ALGODAO>=85%,SIMPLES,FIBRA PENT.83.33D<=TIT<106.38D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52052800;FIO ALGODAO>=85%,SIMPLES,FIBRA PENT.TITULO<83.33DECITEX;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52053100;FIO ALGODAO>=85%,RETORC.FIBRA N/PENT.TITULO>=714.29DEC.;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52053200;FIO ALGODAO>=85%,RETORC.FIBRA N/PENT.232.56D<=T<714.29D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52053300;FIO ALGODAO>=85%,RETORC.FIBRA N/PENT.192.31D<=T<232.56D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52053400;FIO ALGODAO>=85%,RETORC.FIBRA N/PENT.125D<=TIT<192.31D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52053500;FIO ALGODAO>=85%,RETORC.FIBRA N/PENT.TITULO<125DECITEX;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52054100;FIO ALGODAO>=85%,RETORC.FIBRA PENT.TITULO>=714.29DECIT.;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52054200;FIO ALGODAO>=85%,RETORC.FIBRA PENT.232.56D<=TIT<714.29D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52054300;FIO ALGODAO>=85%,RETORC.FIBRA PENT.192.31D<=TIT<232.56D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52054400;FIO ALGODAO>=85%,RETORC.FIBRA PENT.125D<=TITULO<192.31D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52054600;FIO ALGODAO>=85%,RETORC.FIBRA PENT.106.38D<=TITULO<125D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52054700;FIO ALGODAO>=85%,RETORC.FIBRA PENT.83.33D<=TIT<106.38D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52054800;FIO ALGODAO>=85%,RETORC.FIBRA PENT.TITULO<83.33DECITEX;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52061100;FIO ALGODAO<85%,SIMPLES,FIBRA N/PENT.TITULO>=714.29DEC.;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52061200;FIO ALGODAO<85%,SIMPLES,FIBRA N/PENT.232.56D<=T<714.29D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52061300;FIO ALGODAO<85%,SIMPLES,FIBRA N/PENT.192.31D<=T<232.56D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52061400;FIO ALGODAO<85%,SIMPLES,FIBRA N/PENT.125D<=TIT<192.31D;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52061500;FIO ALGODAO<85%,SIMPLES,FIBRA N/PENT.TITULO<125DECITEX;1;0;Indústria de Transformação;0
FIBRAS E PRODUTOS TÊXTEIS;ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO;FIOS, LINHAS E TECIDOS DE ALGODÃO;52062100;FIO ALGODAO<85%,SIMPLES,FIBRA PENT.TITULO>=714.29DECIT.;1;0;Indústria de Transformação;0
