NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
1,Brasil,1020,Unidades,117,1,Brasil,630,Número de empresas,2021,2021,117079,20.93-2 Fabricação de aditivos de uso industrial
1,Brasil,1020,Unidades,3,1,Brasil,630,Número de empresas,2021,2021,117080,20.94-1 Fabricação de catalisadores
1,Brasil,1020,Unidades,119,1,Brasil,630,Número de empresas,2021,2021,117081,20.99-1 Fabricação de produtos químicos não especificados anteriormente
1,Brasil,1020,Unidades,247,1,Brasil,630,Número de empresas,2021,2021,117082,21 Fabricação de produtos farmoquímicos e farmacêuticos
1,Brasil,1020,Unidades,23,1,Brasil,630,Número de empresas,2021,2021,117083,21.1 Fabricação de produtos farmoquímicos
1,Brasil,1020,Unidades,23,1,Brasil,630,Número de empresas,2021,2021,117084,21.10-6 Fabricação de produtos farmoquímicos
1,Brasil,1020,Unidades,224,1,Brasil,630,Número de empresas,2021,2021,117085,21.2 Fabricação de produtos farmacêuticos
1,Brasil,1020,Unidades,156,1,Brasil,630,Número de empresas,2021,2021,117086,21.21-1 Fabricação de medicamentos para uso humano
1,Brasil,1020,Unidades,58,1,Brasil,630,Número de empresas,2021,2021,117087,21.22-0 Fabricação de medicamentos para uso veterinário
1,Brasil,1020,Unidades,10,1,Brasil,630,Número de empresas,2021,2021,117088,21.23-8 Fabricação de preparações farmacêuticas
1,Brasil,1020,Unidades,2483,1,Brasil,630,Número de empresas,2021,2021,117089,22 Fabricação de produtos de borracha e de material plástico
1,Brasil,1020,Unidades,409,1,Brasil,630,Número de empresas,2021,2021,117090,22.1 Fabricação de produtos de borracha
1,Brasil,1020,Unidades,33,1,Brasil,630,Número de empresas,2021,2021,117091,22.11-1 Fabricação de pneumáticos e de câmaras-de-ar
1,Brasil,1020,Unidades,147,1,Brasil,630,Número de empresas,2021,2021,117092,22.12-9 Reforma de pneumáticos usados
1,Brasil,1020,Unidades,229,1,Brasil,630,Número de empresas,2021,2021,117093,22.19-6 Fabricação de artefatos de borracha não especificados anteriormente
1,Brasil,1020,Unidades,2074,1,Brasil,630,Número de empresas,2021,2021,117094,22.2 Fabricação de produtos de material plástico
1,Brasil,1020,Unidades,274,1,Brasil,630,Número de empresas,2021,2021,117095,22.21-8 Fabricação de laminados planos e tubulares de material plástico
1,Brasil,1020,Unidades,824,1,Brasil,630,Número de empresas,2021,2021,117096,22.22-6 Fabricação de embalagens de material plástico
1,Brasil,1020,Unidades,86,1,Brasil,630,Número de empresas,2021,2021,117097,22.23-4 Fabricação de tubos e acessórios de material plástico para uso na construção
1,Brasil,1020,Unidades,890,1,Brasil,630,Número de empresas,2021,2021,117098,22.29-3 Fabricação de artefatos de material plástico não especificados anteriormente
1,Brasil,1020,Unidades,2431,1,Brasil,630,Número de empresas,2021,2021,117099,23 Fabricação de produtos de minerais não-metálicos
1,Brasil,1020,Unidades,256,1,Brasil,630,Número de empresas,2021,2021,117100,23.1 Fabricação de vidro e de produtos do vidro
1,Brasil,1020,Unidades,156,1,Brasil,630,Número de empresas,2021,2021,117101,23.11-7 Fabricação de vidro plano e de segurança
1,Brasil,1020,Unidades,12,1,Brasil,630,Número de empresas,2021,2021,117102,23.12-5 Fabricação de embalagens de vidro
1,Brasil,1020,Unidades,88,1,Brasil,630,Número de empresas,2021,2021,117103,23.19-2 Fabricação de artigos de vidro
1,Brasil,1020,Unidades,28,1,Brasil,630,Número de empresas,2021,2021,117104,23.2 Fabricação de cimento
1,Brasil,1020,Unidades,28,1,Brasil,630,Número de empresas,2021,2021,117105,23.20-6 Fabricação de cimento
1,Brasil,1020,Unidades,697,1,Brasil,630,Número de empresas,2021,2021,117106,"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes"
1,Brasil,1020,Unidades,697,1,Brasil,630,Número de empresas,2021,2021,117107,"23.30-3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes"
1,Brasil,1020,Unidades,1026,1,Brasil,630,Número de empresas,2021,2021,117108,23.4 Fabricação de produtos cerâmicos
1,Brasil,1020,Unidades,50,1,Brasil,630,Número de empresas,2021,2021,117109,23.41-9 Fabricação de produtos cerâmicos refratários
1,Brasil,1020,Unidades,896,1,Brasil,630,Número de empresas,2021,2021,117110,23.42-7 Fabricação de produtos cerâmicos não-refratários para uso estrutural na construção
1,Brasil,1020,Unidades,80,1,Brasil,630,Número de empresas,2021,2021,117111,23.49-4 Fabricação de produtos cerâmicos não-refratários não especificados anteriormente
1,Brasil,1020,Unidades,424,1,Brasil,630,Número de empresas,2021,2021,117112,23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos
1,Brasil,1020,Unidades,226,1,Brasil,630,Número de empresas,2021,2021,117113,23.91-5 Aparelhamento e outros trabalhos em pedras
1,Brasil,1020,Unidades,51,1,Brasil,630,Número de empresas,2021,2021,117114,23.92-3 Fabricação de cal e gesso
1,Brasil,1020,Unidades,147,1,Brasil,630,Número de empresas,2021,2021,117115,23.99-1 Fabricação de produtos de minerais não-metálicos não especificados anteriormente
1,Brasil,1020,Unidades,766,1,Brasil,630,Número de empresas,2021,2021,117116,24 Metalurgia
1,Brasil,1020,Unidades,82,1,Brasil,630,Número de empresas,2021,2021,117117,24.1 Produção de ferro-gusa e de ferroligas
1,Brasil,1020,Unidades,52,1,Brasil,630,Número de empresas,2021,2021,117118,24.11-3 Produção de ferro-gusa
1,Brasil,1020,Unidades,30,1,Brasil,630,Número de empresas,2021,2021,117119,24.12-1 Produção de ferroligas
1,Brasil,1020,Unidades,152,1,Brasil,630,Número de empresas,2021,2021,117120,24.2 Siderurgia
1,Brasil,1020,Unidades,4,1,Brasil,630,Número de empresas,2021,2021,117121,24.21-1 Produção de semiacabados de aço
1,Brasil,1020,Unidades,9,1,Brasil,630,Número de empresas,2021,2021,117122,24.22-9 Produção de laminados planos de aço
1,Brasil,1020,Unidades,6,1,Brasil,630,Número de empresas,2021,2021,117123,24.23-7 Produção de laminados longos de aço
1,Brasil,1020,Unidades,133,1,Brasil,630,Número de empresas,2021,2021,117124,"24.24-5 Produção de relaminados, trefilados e perfilados de aço"
1,Brasil,1020,Unidades,91,1,Brasil,630,Número de empresas,2021,2021,117125,"24.3 Produção de tubos de aço, exceto tubos sem costura"
1,Brasil,1020,Unidades,57,1,Brasil,630,Número de empresas,2021,2021,117126,24.31-8 Produção de tubos de aço com costura
1,Brasil,1020,Unidades,34,1,Brasil,630,Número de empresas,2021,2021,117127,24.39-3 Produção de outros tubos de ferro e aço
1,Brasil,1020,Unidades,219,1,Brasil,630,Número de empresas,2021,2021,117128,24.4 Metalurgia dos metais não-ferrosos
1,Brasil,1020,Unidades,141,1,Brasil,630,Número de empresas,2021,2021,117129,24.41-5 Metalurgia do alumínio e suas ligas
1,Brasil,1020,Unidades,18,1,Brasil,630,Número de empresas,2021,2021,117130,24.42-3 Metalurgia dos metais preciosos
1,Brasil,1020,Unidades,26,1,Brasil,630,Número de empresas,2021,2021,117131,24.43-1 Metalurgia do cobre
1,Brasil,1020,Unidades,34,1,Brasil,630,Número de empresas,2021,2021,117132,24.49-1 Metalurgia dos metais não-ferrosos e suas ligas não especificados anteriormente
1,Brasil,1020,Unidades,222,1,Brasil,630,Número de empresas,2021,2021,117133,24.5 Fundição
1,Brasil,1020,Unidades,152,1,Brasil,630,Número de empresas,2021,2021,117134,24.51-2 Fundição de ferro e aço
1,Brasil,1020,Unidades,70,1,Brasil,630,Número de empresas,2021,2021,117135,24.52-1 Fundição de metais não-ferrosos e suas ligas
1,Brasil,1020,Unidades,2674,1,Brasil,630,Número de empresas,2021,2021,117136,"25 Fabricação de produtos de metal, exceto máquinas e equipamentos"
1,Brasil,1020,Unidades,695,1,Brasil,630,Número de empresas,2021,2021,117137,25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada
1,Brasil,1020,Unidades,362,1,Brasil,630,Número de empresas,2021,2021,117138,25.11-0 Fabricação de estruturas metálicas
1,Brasil,1020,Unidades,255,1,Brasil,630,Número de empresas,2021,2021,117139,25.12-8 Fabricação de esquadrias de metal
1,Brasil,1020,Unidades,78,1,Brasil,630,Número de empresas,2021,2021,117140,25.13-6 Fabricação de obras de caldeiraria pesada
1,Brasil,1020,Unidades,98,1,Brasil,630,Número de empresas,2021,2021,117141,"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras"
1,Brasil,1020,Unidades,70,1,Brasil,630,Número de empresas,2021,2021,117142,"25.21-7 Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central"
1,Brasil,1020,Unidades,28,1,Brasil,630,Número de empresas,2021,2021,117143,"25.22-5 Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos"
1,Brasil,1020,Unidades,654,1,Brasil,630,Número de empresas,2021,2021,117144,"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais"
1,Brasil,1020,Unidades,24,1,Brasil,630,Número de empresas,2021,2021,117145,25.31-4 Produção de forjados de aço e de metais não-ferrosos e suas ligas
1,Brasil,1020,Unidades,170,1,Brasil,630,Número de empresas,2021,2021,117146,25.32-2 Produção de artefatos estampados de metal; metalurgia do pó
1,Brasil,1020,Unidades,460,1,Brasil,630,Número de empresas,2021,2021,117147,"25.39-0 Serviços de usinagem, solda, tratamento e revestimento em metais"
1,Brasil,1020,Unidades,343,1,Brasil,630,Número de empresas,2021,2021,117148,"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas"
1,Brasil,1020,Unidades,17,1,Brasil,630,Número de empresas,2021,2021,117149,25.41-1 Fabricação de artigos de cutelaria
1,Brasil,1020,Unidades,136,1,Brasil,630,Número de empresas,2021,2021,117150,"25.42-0 Fabricação de artigos de serralheria, exceto esquadrias"
1,Brasil,1020,Unidades,190,1,Brasil,630,Número de empresas,2021,2021,117151,25.43-8 Fabricação de ferramentas
1,Brasil,1020,Unidades,16,1,Brasil,630,Número de empresas,2021,2021,117152,"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições"
1,Brasil,1020,Unidades,16,1,Brasil,630,Número de empresas,2021,2021,117153,"25.50-1 Fabricação de equipamento bélico pesado, armas de fogo e munições"
1,Brasil,1020,Unidades,868,1,Brasil,630,Número de empresas,2021,2021,117154,25.9 Fabricação de produtos de metal não especificados anteriormente
1,Brasil,1020,Unidades,71,1,Brasil,630,Número de empresas,2021,2021,117155,25.91-8 Fabricação de embalagens metálicas
1,Brasil,1020,Unidades,238,1,Brasil,630,Número de empresas,2021,2021,117156,25.92-6 Fabricação de produtos de trefilados de metal
1,Brasil,1020,Unidades,131,1,Brasil,630,Número de empresas,2021,2021,117157,25.93-4 Fabricação de artigos de metal para uso doméstico e pessoal
1,Brasil,1020,Unidades,428,1,Brasil,630,Número de empresas,2021,2021,117158,25.99-3 Fabricação de produtos de metal não especificados anteriormente
1,Brasil,1020,Unidades,493,1,Brasil,630,Número de empresas,2021,2021,117159,"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos"
1,Brasil,1020,Unidades,114,1,Brasil,630,Número de empresas,2021,2021,117160,26.1 Fabricação de componentes eletrônicos
1,Brasil,1020,Unidades,114,1,Brasil,630,Número de empresas,2021,2021,117161,26.10-8 Fabricação de componentes eletrônicos
1,Brasil,1020,Unidades,51,1,Brasil,630,Número de empresas,2021,2021,117162,26.2 Fabricação de equipamentos de informática e periféricos
1,Brasil,1020,Unidades,21,1,Brasil,630,Número de empresas,2021,2021,117163,26.21-3 Fabricação de equipamentos de informática
1,Brasil,1020,Unidades,30,1,Brasil,630,Número de empresas,2021,2021,117164,26.22-1 Fabricação de periféricos para equipamentos de informática
1,Brasil,1020,Unidades,60,1,Brasil,630,Número de empresas,2021,2021,117165,26.3 Fabricação de equipamentos de comunicação
1,Brasil,1020,Unidades,46,1,Brasil,630,Número de empresas,2021,2021,117166,26.31-1 Fabricação de equipamentos transmissores de comunicação
1,Brasil,1020,Unidades,14,1,Brasil,630,Número de empresas,2021,2021,117167,26.32-9 Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação
1,Brasil,1020,Unidades,64,1,Brasil,630,Número de empresas,2021,2021,117168,"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
1,Brasil,1020,Unidades,64,1,Brasil,630,Número de empresas,2021,2021,117169,"26.40-0 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
1,Brasil,1020,Unidades,162,1,Brasil,630,Número de empresas,2021,2021,117170,"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios"
1,Brasil,1020,Unidades,154,1,Brasil,630,Número de empresas,2021,2021,117171,"26.51-5 Fabricação de aparelhos e equipamentos de medida, teste e controle"
1,Brasil,1020,Unidades,8,1,Brasil,630,Número de empresas,2021,2021,117172,26.52-3 Fabricação de cronômetros e relógios
1,Brasil,1020,Unidades,33,1,Brasil,630,Número de empresas,2021,2021,117173,26.6 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação
1,Brasil,1020,Unidades,33,1,Brasil,630,Número de empresas,2021,2021,117174,26.60-4 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação
1,Brasil,1020,Unidades,9,1,Brasil,630,Número de empresas,2021,2021,117175,"26.7 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos"
1,Brasil,1020,Unidades,9,1,Brasil,630,Número de empresas,2021,2021,117176,"26.70-1 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos"
1,Brasil,1020,Unidades,-,1,Brasil,630,Número de empresas,2021,2021,117177,"26.8 Fabricação de mídias virgens, magnéticas e ópticas"
1,Brasil,1020,Unidades,-,1,Brasil,630,Número de empresas,2021,2021,117178,"26.80-9 Fabricação de mídias virgens, magnéticas e ópticas"
1,Brasil,1020,Unidades,817,1,Brasil,630,Número de empresas,2021,2021,117179,"27 Fabricação de máquinas, aparelhos e materiais elétricos"
1,Brasil,1020,Unidades,166,1,Brasil,630,Número de empresas,2021,2021,117180,"27.1 Fabricação de geradores, transformadores e motores elétricos"
1,Brasil,1020,Unidades,166,1,Brasil,630,Número de empresas,2021,2021,117181,"27.10-4 Fabricação de geradores, transformadores e motores elétricos"
1,Brasil,1020,Unidades,44,1,Brasil,630,Número de empresas,2021,2021,117182,"27.2 Fabricação de pilhas, baterias e acumuladores elétricos"
1,Brasil,1020,Unidades,11,1,Brasil,630,Número de empresas,2021,2021,117183,"27.21-0 Fabricação de pilhas, baterias e acumuladores elétricos, exceto para veículos automotores"
1,Brasil,1020,Unidades,33,1,Brasil,630,Número de empresas,2021,2021,117184,27.22-8 Fabricação de baterias e acumuladores para veículos automotores
1,Brasil,1020,Unidades,317,1,Brasil,630,Número de empresas,2021,2021,117185,27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica
1,Brasil,1020,Unidades,129,1,Brasil,630,Número de empresas,2021,2021,117186,27.31-7 Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica
1,Brasil,1020,Unidades,55,1,Brasil,630,Número de empresas,2021,2021,117187,27.32-5 Fabricação de material elétrico para instalações em circuito de consumo
1,Brasil,1020,Unidades,133,1,Brasil,630,Número de empresas,2021,2021,117188,"27.33-3 Fabricação de fios, cabos e condutores elétricos isolados"
1,Brasil,1020,Unidades,83,1,Brasil,630,Número de empresas,2021,2021,117189,27.4 Fabricação de lâmpadas e outros equipamentos de iluminação
1,Brasil,1020,Unidades,83,1,Brasil,630,Número de empresas,2021,2021,117190,27.40-6 Fabricação de lâmpadas e outros equipamentos de iluminação
1,Brasil,1020,Unidades,112,1,Brasil,630,Número de empresas,2021,2021,117191,27.5 Fabricação de eletrodomésticos
1,Brasil,1020,Unidades,44,1,Brasil,630,Número de empresas,2021,2021,117192,"27.51-1 Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico"
1,Brasil,1020,Unidades,68,1,Brasil,630,Número de empresas,2021,2021,117193,27.59-7 Fabricação de aparelhos eletrodomésticos não especificados anteriormente
1,Brasil,1020,Unidades,95,1,Brasil,630,Número de empresas,2021,2021,117194,27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente
1,Brasil,1020,Unidades,95,1,Brasil,630,Número de empresas,2021,2021,117195,27.90-2 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente
1,Brasil,1020,Unidades,2079,1,Brasil,630,Número de empresas,2021,2021,117196,28 Fabricação de máquinas e equipamentos
1,Brasil,1020,Unidades,353,1,Brasil,630,Número de empresas,2021,2021,117197,"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão"
1,Brasil,1020,Unidades,15,1,Brasil,630,Número de empresas,2021,2021,117198,"28.11-9 Fabricação de motores e turbinas, exceto para aviões e veículos rodoviários"
1,Brasil,1020,Unidades,103,1,Brasil,630,Número de empresas,2021,2021,117199,"28.12-7 Fabricação de equipamentos hidráulicos e pneumáticos, exceto válvulas"
1,Brasil,1020,Unidades,135,1,Brasil,630,Número de empresas,2021,2021,117200,"28.13-5 Fabricação de válvulas, registros e dispositivos semelhantes"
1,Brasil,1020,Unidades,33,1,Brasil,630,Número de empresas,2021,2021,117201,28.14-3 Fabricação de compressores
1,Brasil,1020,Unidades,67,1,Brasil,630,Número de empresas,2021,2021,117202,28.15-1 Fabricação de equipamentos de transmissão para fins industriais
1,Brasil,1020,Unidades,692,1,Brasil,630,Número de empresas,2021,2021,117203,28.2 Fabricação de máquinas e equipamentos de uso geral
1,Brasil,1020,Unidades,59,1,Brasil,630,Número de empresas,2021,2021,117204,28.21-6 Fabricação de aparelhos e equipamentos para instalações térmicas
1,Brasil,1020,Unidades,168,1,Brasil,630,Número de empresas,2021,2021,117205,"28.22-4 Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas"
