ano;id;sexo;faixa_et;idade;escol;av01_sesi;av02_senai;av03_sesi;av04_senai;av05_sesi;av06_senai;regiao;ocupado;faixa_renda;uf;peso_pond
2023;234320;Masculino;45 a 59;nan;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Ótima;Ótima;Região metropolitana;Trabalha;2 a 3 SM;PE;1.0564312596394563
2023;234332;Feminino;60 ou mais;nan;Médio completo;Não sabe;Não sabe;nan;nan;nan;nan;Capital;Não trabalha;Até 1 SM;PE;0.9880529670072484
2023;234335;Masculino;60 ou mais;50;Superior completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Boa;Boa;Boa;Capital;Trabalha;NS/NR;PE;0.9330646785954999
2023;234358;Feminino;35 a 44;nan;Médio completo;Conhece só de ouvir falar;Conhece bem;Boa;Ótima;Ótima;Ótima;Região metropolitana;Não trabalha;Até 1 SM;PE;2.341347526525767
2023;234404;Masculino;25 a 34;32;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Não sabe;Não sabe;Não sabe;Capital;Não trabalha;Mais de 10 SM;PE;1.7635526120683236
2023;234407;Masculino;16 a 24;24;Médio completo;Conhece bem;Conhece bem;Ótima;Ótima;Ótima;Ótima;Capital;Trabalha;Mais de 10 SM;PE;3.6567289337604096
2023;234495;Feminino;60 ou mais;62;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Regular;Regular;Regular;Regular;Região metropolitana;Trabalha;Até 1 SM;PE;0.9880529670072484
2023;234497;Feminino;25 a 34;32;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Não sabe;Não sabe;Não sabe;Interior;Não trabalha;2 a 3 SM;PE;1.5029552020253927
2023;234528;Masculino;16 a 24;19;Médio completo;Nunca ouviu falar;Conhece mais ou menos;nan;Regular;nan;Boa;Interior;Trabalha;Até 1 SM;PE;3.6567289337604096
2023;234533;Feminino;16 a 24;18;Fund. 2 completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Capital;Não trabalha;Sem rendimento;PE;4.7675001991659105
2023;231015;Masculino;35 a 44;43;Fund. 1 completo;Conhece só de ouvir falar;Conhece mais ou menos;Boa;Boa;Ótima;Ótima;Capital;Trabalha;1 a 2 SM;PI;0.4140544208084374
2023;231027;Feminino;25 a 34;33;Médio completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Região metropolitana;Não trabalha;NS/NR;PI;0.5568391579759703
2023;231074;Feminino;60 ou mais;86;Superior completo;Conhece mais ou menos;Conhece mais ou menos;Regular;Regular;Ruim;Boa;Interior;Não trabalha;2 a 3 SM;PI;0.5440698705289997
2023;231096;Masculino;45 a 59;52;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Capital;Trabalha;NS/NR;PI;0.30898471108725173
2023;231149;Masculino;16 a 24;24;Médio completo;Conhece só de ouvir falar;Conhece bem;Boa;Ótima;Regular;Boa;Capital;Não trabalha;Mais de 10 SM;PI;1.0519552168588424
2023;231196;Masculino;45 a 59;45;Médio completo;Conhece bem;Conhece mais ou menos;Ótima;Ótima;Ótima;Ótima;Capital;Trabalha;Mais de 10 SM;PI;0.30898471108725173
2023;231241;Masculino;60 ou mais;65;Fund. 2 completo;Conhece só de ouvir falar;Conhece bem;Boa;Boa;Boa;Boa;Capital;Trabalha;3 a 5 SM;PI;1.030007089728223
2023;231280;Masculino;45 a 59;59;Superior completo;Nunca ouviu falar;Conhece mais ou menos;nan;Boa;nan;Ótima;Interior;Trabalha;3 a 5 SM;PI;0.30898471108725173
2023;231304;Masculino;35 a 44;39;Superior completo;Conhece só de ouvir falar;Conhece bem;Boa;Boa;Boa;Boa;Interior;Trabalha;NS/NR;PI;0.4140544208084374
2023;231305;Feminino;45 a 59;54;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Ótima;Boa;Ótima;Ótima;Interior;Não trabalha;1 a 2 SM;PI;0.39334264353578374
2023;231393;Masculino;60 ou mais;25;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Capital;Não trabalha;1 a 2 SM;PI;1.030007089728223
2023;231417;Masculino;45 a 59;52;Médio completo;Conhece mais ou menos;Conhece bem;Ótima;Ótima;Ótima;Ótima;Interior;Não trabalha;Até 1 SM;PI;0.30898471108725173
2023;231492;Feminino;45 a 59;57;Superior completo;Conhece só de ouvir falar;Conhece bem;Boa;Boa;Boa;Boa;Capital;Trabalha;3 a 5 SM;PI;0.39334264353578374
2023;231505;Feminino;25 a 34;28;Superior completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Região metropolitana;Trabalha;1 a 2 SM;PI;0.5568391579759703
2023;231595;Masculino;16 a 24;21;Superior completo;Conhece só de ouvir falar;Conhece mais ou menos;Boa;Ótima;Boa;Ótima;Capital;Não trabalha;5 a 10 SM;PI;1.0519552168588424
2023;231623;Masculino;35 a 44;nan;Superior completo;Conhece mais ou menos;Conhece bem;Regular;Regular;Regular;Regular;Capital;Trabalha;Mais de 10 SM;PI;0.4140544208084374
2023;231628;Masculino;60 ou mais;nan;Fund. 1 completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Interior;Não trabalha;Até 1 SM;PI;1.030007089728223
2023;231631;Masculino;45 a 59;44;Fund. 2 completo;Conhece só de ouvir falar;Conhece bem;Boa;Boa;Regular;Boa;Capital;Não trabalha;Até 1 SM;PI;0.30898471108725173
2023;231645;Feminino;35 a 44;38;Superior completo;Conhece bem;Conhece mais ou menos;Ótima;Ótima;Ótima;Ótima;Capital;Não trabalha;3 a 5 SM;PI;0.7898447676515902
2023;231673;Feminino;25 a 34;29;Médio completo;Conhece bem;Conhece mais ou menos;Boa;Boa;Ótima;Ótima;Interior;Trabalha;1 a 2 SM;PI;0.5568391579759703
2023;231690;Feminino;45 a 59;52;Fund. 2 completo;Conhece só de ouvir falar;Conhece mais ou menos;Boa;Boa;Boa;Boa;Região metropolitana;Trabalha;Até 1 SM;PI;0.39334264353578374
2023;231705;Feminino;35 a 44;40;Superior completo;Conhece mais ou menos;Conhece só de ouvir falar;Não sabe;Boa;Boa;Boa;Capital;Trabalha;5 a 10 SM;PI;0.7898447676515902
2023;231711;Masculino;16 a 24;24;Médio completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Regular;nan;Péssima;Interior;Trabalha;1 a 2 SM;PI;1.0519552168588424
2023;231720;Feminino;16 a 24;22;Médio completo;Nunca ouviu falar;Conhece mais ou menos;nan;Boa;nan;Boa;Capital;Não trabalha;Até 1 SM;PI;1.2836634466279668
2023;231727;Feminino;35 a 44;nan;Superior completo;Conhece bem;Conhece só de ouvir falar;Boa;Boa;Ótima;Ótima;Capital;Trabalha;3 a 5 SM;PI;0.7898447676515902
2023;231746;Masculino;45 a 59;45;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Ótima;Ótima;Interior;Trabalha;3 a 5 SM;PI;0.30898471108725173
2023;231806;Masculino;45 a 59;nan;Fund. 2 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Regular;Boa;Capital;Trabalha;2 a 3 SM;PI;0.30898471108725173
2023;231832;Feminino;35 a 44;38;Médio completo;Conhece só de ouvir falar;Conhece mais ou menos;Regular;Boa;Regular;Boa;Capital;Trabalha;2 a 3 SM;PI;0.7898447676515902
2023;231916;Masculino;35 a 44;nan;Superior completo;Conhece mais ou menos;Conhece só de ouvir falar;Boa;Regular;Boa;Boa;Região metropolitana;Trabalha;2 a 3 SM;PI;0.4140544208084374
2023;231917;Masculino;25 a 34;20;Superior completo;Nunca ouviu falar;Conhece bem;nan;Ótima;nan;Ótima;Capital;Não trabalha;Mais de 10 SM;PI;1.3269870683588507
2023;231943;Feminino;45 a 59;58;Superior completo;Conhece bem;Conhece bem;Ótima;Ótima;Ótima;Ótima;Interior;Trabalha;2 a 3 SM;PI;0.39334264353578374
2023;231954;Feminino;25 a 34;nan;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Capital;Trabalha;1 a 2 SM;PI;0.5568391579759703
2023;231956;Feminino;16 a 24;nan;Superior completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Região metropolitana;Trabalha;1 a 2 SM;PI;1.2836634466279668
2023;231973;Masculino;45 a 59;56;Superior completo;Conhece mais ou menos;Conhece bem;Boa;Ótima;Ótima;Ótima;Capital;Trabalha;Mais de 10 SM;PI;0.30898471108725173
2023;231981;Feminino;60 ou mais;nan;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Regular;Regular;Capital;Trabalha;Até 1 SM;PI;0.5440698705289997
2023;232049;Masculino;45 a 59;52;Fund. 2 completo;Conhece bem;Conhece bem;Ótima;Ótima;Ótima;Ótima;Capital;Trabalha;1 a 2 SM;PI;0.30898471108725173
2023;232076;Feminino;60 ou mais;nan;Superior completo;Conhece mais ou menos;Conhece bem;Boa;Ótima;Ótima;Boa;Interior;Trabalha;Mais de 10 SM;PI;0.5440698705289997
2023;232218;Masculino;35 a 44;nan;Médio completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Ótima;Ótima;Ótima;Capital;Trabalha;2 a 3 SM;PI;0.4140544208084374
2023;232260;Feminino;45 a 59;47;Superior completo;Conhece mais ou menos;Conhece bem;Boa;Boa;Boa;Boa;Interior;Trabalha;2 a 3 SM;PI;0.39334264353578374
2023;232281;Feminino;60 ou mais;68;Médio completo;Conhece bem;Conhece bem;Ótima;Ótima;Ótima;Ótima;Interior;Trabalha;1 a 2 SM;PI;0.5440698705289997
2023;232319;Masculino;16 a 24;31;Superior completo;Conhece bem;Conhece bem;Ótima;Boa;Boa;Boa;Capital;Trabalha;NS/NR;PI;1.0519552168588424
2023;232381;Masculino;25 a 34;30;Superior completo;Conhece mais ou menos;Conhece mais ou menos;Regular;Regular;Boa;Boa;Capital;Não trabalha;2 a 3 SM;PI;1.3269870683588507
2023;232450;Feminino;60 ou mais;60;Superior completo;Nunca ouviu falar;Conhece mais ou menos;nan;Boa;nan;Boa;Interior;Não trabalha;2 a 3 SM;PI;0.5440698705289997
2023;232452;Masculino;45 a 59;50;Superior completo;Não sabe;Não sabe;nan;nan;nan;nan;Capital;Trabalha;Mais de 10 SM;PI;0.30898471108725173
2023;232529;Masculino;45 a 59;47;Fund. 1 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Boa;Boa;Boa;Interior;Trabalha;5 a 10 SM;PI;0.30898471108725173
2023;232530;Masculino;45 a 59;50;Médio completo;Conhece bem;Conhece bem;Boa;Ótima;Ótima;Ótima;Interior;Trabalha;1 a 2 SM;PI;0.30898471108725173
2023;232546;Feminino;25 a 34;33;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Ótima;Ótima;Ótima;Capital;Trabalha;2 a 3 SM;PI;0.5568391579759703
2023;232559;Masculino;35 a 44;41;Superior completo;Conhece mais ou menos;Conhece só de ouvir falar;Não sabe;Não sabe;Não sabe;Não sabe;Interior;Trabalha;Mais de 10 SM;PI;0.4140544208084374
2023;232618;Masculino;35 a 44;40;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Não sabe;Não sabe;Não sabe;Interior;Não trabalha;2 a 3 SM;PI;0.4140544208084374
2023;232659;Feminino;25 a 34;26;Superior completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Regular;nan;Boa;Capital;Trabalha;Mais de 10 SM;PI;0.5568391579759703
2023;232666;Masculino;60 ou mais;56;Superior completo;Nunca ouviu falar;Conhece mais ou menos;nan;Boa;nan;Boa;Interior;Trabalha;Mais de 10 SM;PI;1.030007089728223
2023;232668;Feminino;25 a 34;30;Superior completo;Nunca ouviu falar;Conhece mais ou menos;nan;Ótima;nan;Ótima;Capital;Não trabalha;1 a 2 SM;PI;0.5568391579759703
2023;232717;Feminino;35 a 44;30;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Ótima;Ótima;Ótima;Ótima;Interior;Não trabalha;Até 1 SM;PI;0.7898447676515902
2023;232790;Masculino;35 a 44;41;Fund. 2 completo;Conhece só de ouvir falar;Conhece mais ou menos;Boa;Ótima;Ótima;Ótima;Interior;Não trabalha;Até 1 SM;PI;0.4140544208084374
2023;232847;Feminino;45 a 59;49;Superior completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Regular;nan;Boa;Interior;Trabalha;5 a 10 SM;PI;0.39334264353578374
2023;232883;Feminino;25 a 34;42;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Ótima;Ótima;Interior;Não trabalha;2 a 3 SM;PI;0.5568391579759703
2023;232890;Masculino;16 a 24;nan;Médio completo;Nunca ouviu falar;Conhece mais ou menos;nan;Boa;nan;Boa;Interior;Trabalha;Até 1 SM;PI;1.0519552168588424
2023;232892;Masculino;35 a 44;38;Superior completo;Conhece bem;Conhece só de ouvir falar;Ótima;Ótima;Ótima;Ótima;Capital;Trabalha;5 a 10 SM;PI;0.4140544208084374
2023;232902;Feminino;25 a 34;29;Médio completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Boa;nan;Boa;Capital;Não trabalha;2 a 3 SM;PI;0.5568391579759703
2023;232911;Masculino;45 a 59;53;Superior completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Boa;Boa;Boa;Capital;Trabalha;Mais de 10 SM;PI;0.30898471108725173
2023;232931;Masculino;25 a 34;nan;Superior completo;Nunca ouviu falar;Conhece bem;nan;Ótima;nan;Boa;Interior;Trabalha;3 a 5 SM;PI;1.3269870683588507
2023;232949;Feminino;60 ou mais;64;Fund. 1 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Ótima;Ótima;Ótima;Ótima;Região metropolitana;Não trabalha;Até 1 SM;PI;0.5440698705289997
2023;232966;Feminino;45 a 59;48;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Regular;Ótima;Ótima;Ótima;Capital;Trabalha;2 a 3 SM;PI;0.39334264353578374
2023;233018;Masculino;45 a 59;nan;Superior completo;Conhece bem;Conhece bem;Ótima;Ótima;Ruim;Boa;Capital;Trabalha;5 a 10 SM;PI;0.30898471108725173
2023;233023;Feminino;45 a 59;48;Superior completo;Conhece só de ouvir falar;Conhece mais ou menos;Ótima;Ótima;Ótima;Ótima;Interior;Trabalha;5 a 10 SM;PI;0.39334264353578374
2023;233052;Feminino;45 a 59;56;Superior completo;Conhece mais ou menos;Conhece mais ou menos;Ruim;Ruim;Ótima;Ótima;Interior;Trabalha;3 a 5 SM;PI;0.39334264353578374
2023;233071;Feminino;16 a 24;22;Médio completo;Nunca ouviu falar;Conhece mais ou menos;nan;Regular;nan;Ótima;Interior;Não trabalha;2 a 3 SM;PI;1.2836634466279668
2023;233088;Masculino;45 a 59;46;Superior completo;Conhece mais ou menos;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Capital;Trabalha;2 a 3 SM;PI;0.30898471108725173
2023;233101;Masculino;45 a 59;44;Superior completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Não sabe;nan;Não sabe;Interior;Trabalha;5 a 10 SM;PI;0.30898471108725173
2023;233169;Feminino;35 a 44;nan;Superior completo;Conhece mais ou menos;Conhece mais ou menos;Não sabe;Regular;Regular;Regular;Região metropolitana;Trabalha;2 a 3 SM;PI;0.7898447676515902
2023;233184;Feminino;45 a 59;48;Fund. 1 completo;Conhece bem;Conhece bem;Boa;Boa;Boa;Ótima;Capital;Não trabalha;Até 1 SM;PI;0.39334264353578374
2023;233203;Feminino;16 a 24;51;Superior completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Boa;Boa;Boa;Região metropolitana;Trabalha;3 a 5 SM;PI;1.2836634466279668
2023;233216;Feminino;45 a 59;47;Superior completo;Nunca ouviu falar;Conhece bem;nan;Boa;nan;Ótima;Capital;Trabalha;Mais de 10 SM;PI;0.39334264353578374
2023;233236;Masculino;35 a 44;43;Fund. 1 completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Interior;Trabalha;Até 1 SM;PI;0.4140544208084374
2023;233237;Masculino;35 a 44;36;Superior completo;Conhece bem;Conhece bem;Boa;Boa;Boa;Ótima;Interior;Trabalha;2 a 3 SM;PI;0.4140544208084374
2023;233243;Feminino;60 ou mais;nan;Superior completo;Conhece só de ouvir falar;Conhece bem;Ótima;Ótima;Boa;Boa;Capital;Não trabalha;5 a 10 SM;PI;0.5440698705289997
2023;233247;Feminino;25 a 34;26;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Região metropolitana;Trabalha;2 a 3 SM;PI;0.5568391579759703
2023;233295;Feminino;45 a 59;58;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Interior;Trabalha;2 a 3 SM;PI;0.39334264353578374
2023;233327;Feminino;45 a 59;nan;Médio completo;Conhece só de ouvir falar;Conhece mais ou menos;Boa;Ótima;Boa;Boa;Capital;Trabalha;1 a 2 SM;PI;0.39334264353578374
2023;233349;Masculino;25 a 34;22;Médio completo;Conhece mais ou menos;Conhece só de ouvir falar;Regular;Boa;Regular;Boa;Capital;Não trabalha;Até 1 SM;PI;1.3269870683588507
2023;233361;Feminino;45 a 59;nan;Médio completo;Conhece mais ou menos;Conhece mais ou menos;Ótima;Ótima;Ótima;Ótima;Capital;Trabalha;3 a 5 SM;PI;0.39334264353578374
2023;233388;Feminino;35 a 44;nan;Superior completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Boa;nan;Boa;Interior;Trabalha;1 a 2 SM;PI;0.7898447676515902
2023;233398;Masculino;45 a 59;54;Fund. 2 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Ótima;Boa;Capital;Trabalha;Mais de 10 SM;PI;0.30898471108725173
2023;233427;Feminino;60 ou mais;nan;Superior completo;Nunca ouviu falar;Conhece mais ou menos;nan;Não sabe;nan;Não sabe;Interior;Não trabalha;2 a 3 SM;PI;0.5440698705289997
2023;233443;Feminino;45 a 59;50;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Não sabe;Regular;Regular;Capital;Trabalha;5 a 10 SM;PI;0.39334264353578374
2023;233815;Masculino;35 a 44;nan;Médio completo;Conhece mais ou menos;Conhece bem;Boa;Ótima;Boa;Boa;Capital;Trabalha;1 a 2 SM;PI;0.4140544208084374
2023;234322;Feminino;60 ou mais;nan;Médio completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Capital;Não trabalha;Até 1 SM;PI;0.5440698705289997
2023;234339;Feminino;45 a 59;45;Médio completo;Conhece bem;Conhece bem;Ótima;Ótima;Ótima;Ótima;Capital;Trabalha;Até 1 SM;PI;0.39334264353578374
2023;234351;Masculino;45 a 59;nan;Fund. 2 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Ótima;Boa;Ótima;Ótima;Interior;Não trabalha;Até 1 SM;PI;0.30898471108725173
2023;234505;Feminino;60 ou mais;59;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Capital;Trabalha;5 a 10 SM;PI;0.5440698705289997
2023;231006;Masculino;35 a 44;41;Médio completo;Conhece mais ou menos;Conhece bem;Não sabe;Boa;Não sabe;Boa;Capital;Trabalha;NS/NR;PR;1.4806643630016059
2023;231008;Masculino;60 ou mais;57;Fund. 2 completo;Conhece mais ou menos;Conhece só de ouvir falar;Boa;Ótima;Boa;Ótima;Interior;Não trabalha;1 a 2 SM;PR;6.241109408942248
2023;231088;Masculino;16 a 24;20;Fund. 2 completo;Nunca ouviu falar;Conhece bem;nan;Ótima;nan;Regular;Região metropolitana;Trabalha;Mais de 10 SM;PR;3.884559354551162
2023;231126;Masculino;45 a 59;59;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Não sabe;Boa;Boa;Capital;Trabalha;2 a 3 SM;PR;2.0579774771587
2023;231128;Masculino;25 a 34;34;Médio completo;Conhece bem;Conhece bem;Boa;Ótima;Boa;Ótima;Capital;Trabalha;Mais de 10 SM;PR;1.0607738971529614
2023;231131;Feminino;25 a 34;31;Superior completo;Nunca ouviu falar;Conhece bem;nan;Não sabe;nan;Não sabe;Região metropolitana;Trabalha;2 a 3 SM;PR;1.7295250332876424
2023;231137;Feminino;45 a 59;48;Superior completo;Conhece bem;Conhece bem;Boa;Boa;Boa;Boa;Interior;Trabalha;5 a 10 SM;PR;1.7593567236659386
2023;231160;Masculino;25 a 34;33;Médio completo;Conhece só de ouvir falar;Nunca ouviu falar;Não sabe;nan;Não sabe;nan;Interior;Trabalha;NS/NR;PR;1.0607738971529614
2023;231203;Masculino;25 a 34;27;Superior completo;Conhece só de ouvir falar;Nunca ouviu falar;Não sabe;nan;Não sabe;nan;Interior;Trabalha;1 a 2 SM;PR;1.0607738971529614
2023;231226;Masculino;35 a 44;35;Superior completo;Conhece só de ouvir falar;Conhece bem;Boa;Ótima;Boa;Ótima;Região metropolitana;Trabalha;NS/NR;PR;1.4806643630016059
2023;231256;Masculino;16 a 24;nan;Superior completo;Conhece só de ouvir falar;Conhece bem;Ótima;Ótima;Ótima;Ótima;Capital;Trabalha;3 a 5 SM;PR;3.884559354551162
2023;231266;Feminino;45 a 59;nan;Fund. 2 completo;Conhece mais ou menos;Conhece bem;Ótima;Ótima;Ótima;Ótima;Interior;Não trabalha;1 a 2 SM;PR;1.7593567236659386
2023;231297;Masculino;25 a 34;nan;Superior completo;Conhece bem;Conhece bem;Regular;Regular;Boa;Boa;Região metropolitana;Trabalha;NS/NR;PR;1.0607738971529614
2023;231348;Masculino;25 a 34;28;Médio completo;Conhece bem;Conhece bem;Ótima;Ótima;Ótima;Ótima;Capital;Trabalha;2 a 3 SM;PR;1.0607738971529614
2023;231364;Feminino;16 a 24;31;Médio completo;Conhece mais ou menos;Conhece só de ouvir falar;Boa;Boa;Boa;Ótima;Região metropolitana;Não trabalha;1 a 2 SM;PR;5.008375077536835
2023;231367;Feminino;60 ou mais;nan;Superior completo;Conhece bem;Conhece bem;Boa;Ótima;Ótima;Ótima;Interior;Não trabalha;3 a 5 SM;PR;1.2175249943429267
2023;231375;Feminino;25 a 34;26;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Ótima;Ótima;Ótima;Ótima;Capital;Trabalha;3 a 5 SM;PR;1.7295250332876424
2023;231407;Masculino;25 a 34;29;Médio completo;Nunca ouviu falar;Conhece bem;nan;Não sabe;nan;Boa;Capital;Trabalha;Até 1 SM;PR;1.0607738971529614
2023;231437;Feminino;60 ou mais;77;Fund. 1 completo;Conhece só de ouvir falar;Não sabe;Boa;nan;Boa;nan;Região metropolitana;Não trabalha;Até 1 SM;PR;1.2175249943429267
2023;231468;Masculino;25 a 34;nan;Superior completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Boa;Boa;Boa;Região metropolitana;Trabalha;3 a 5 SM;PR;1.0607738971529614
2023;231498;Feminino;45 a 59;55;Fund. 2 completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Ótima;Ótima;Capital;Não trabalha;NS/NR;PR;1.7593567236659386
2023;231502;Feminino;60 ou mais;nan;Médio completo;Conhece bem;Conhece bem;Ótima;Ótima;Ótima;Ótima;Capital;Não trabalha;NS/NR;PR;1.2175249943429267
2023;231522;Masculino;25 a 34;28;Superior completo;Conhece mais ou menos;Conhece bem;Boa;Boa;Boa;Boa;Interior;Trabalha;2 a 3 SM;PR;1.0607738971529614
2023;231561;Feminino;35 a 44;41;Médio completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Boa;Boa;Boa;Capital;Trabalha;1 a 2 SM;PR;1.0239243204124677
2023;231571;Masculino;35 a 44;33;Médio completo;Conhece mais ou menos;Conhece bem;Boa;Boa;Boa;Boa;Região metropolitana;Trabalha;3 a 5 SM;PR;1.4806643630016059
2023;231591;Feminino;60 ou mais;70;Superior completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Interior;Não trabalha;Até 1 SM;PR;1.2175249943429267
2023;231633;Feminino;35 a 44;nan;Superior completo;Conhece mais ou menos;Conhece bem;Ótima;Ótima;Ótima;Ótima;Capital;Trabalha;5 a 10 SM;PR;1.0239243204124677
2023;231753;Feminino;45 a 59;nan;Médio completo;Conhece mais ou menos;Conhece mais ou menos;Ótima;Ótima;Ótima;Ótima;Região metropolitana;Trabalha;1 a 2 SM;PR;1.7593567236659386
2023;231756;Feminino;45 a 59;59;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Boa;Boa;Região metropolitana;Trabalha;Mais de 10 SM;PR;1.7593567236659386
2023;231783;Masculino;35 a 44;35;Superior completo;Conhece mais ou menos;Conhece mais ou menos;Ótima;Ótima;Boa;Ótima;Capital;Trabalha;Mais de 10 SM;PR;1.4806643630016059
2023;231789;Masculino;60 ou mais;nan;Fund. 1 completo;Conhece só de ouvir falar;Conhece mais ou menos;Regular;Regular;Regular;Regular;Interior;Trabalha;1 a 2 SM;PR;6.241109408942248
2023;231894;Feminino;35 a 44;37;Médio completo;Conhece só de ouvir falar;Nunca ouviu falar;Boa;nan;Boa;nan;Interior;Trabalha;1 a 2 SM;PR;1.0239243204124677
2023;231929;Feminino;16 a 24;20;Superior completo;Nunca ouviu falar;Conhece só de ouvir falar;nan;Boa;nan;Boa;Região metropolitana;Trabalha;Até 1 SM;PR;5.008375077536835
2023;231931;Masculino;45 a 59;55;Médio completo;Conhece só de ouvir falar;Conhece mais ou menos;Regular;Ótima;Boa;Ótima;Capital;Trabalha;Mais de 10 SM;PR;2.0579774771587
2023;232003;Masculino;45 a 59;47;Fund. 2 completo;Conhece bem;Conhece bem;Boa;Boa;Boa;Boa;Interior;Trabalha;2 a 3 SM;PR;2.0579774771587
2023;232010;Feminino;45 a 59;55;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Não sabe;Não sabe;Não sabe;Capital;Trabalha;Mais de 10 SM;PR;1.7593567236659386
2023;232012;Feminino;35 a 44;42;Superior completo;Conhece bem;Conhece bem;Boa;Ótima;Boa;Ótima;Interior;Trabalha;3 a 5 SM;PR;1.0239243204124677
2023;232017;Feminino;35 a 44;34;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Boa;Boa;Regular;Regular;Interior;Trabalha;3 a 5 SM;PR;1.0239243204124677
2023;232052;Feminino;60 ou mais;76;Médio completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Ótima;Ótima;Boa;Boa;Capital;Não trabalha;2 a 3 SM;PR;1.2175249943429267
2023;232090;Feminino;35 a 44;43;Fund. 2 completo;Conhece só de ouvir falar;Conhece bem;Boa;Ótima;Ótima;Ótima;Região metropolitana;Não trabalha;2 a 3 SM;PR;1.0239243204124677
2023;232194;Feminino;25 a 34;32;Superior completo;Conhece só de ouvir falar;Conhece só de ouvir falar;Não sabe;Não sabe;Ótima;Boa;Capital;Trabalha;3 a 5 SM;PR;1.7295250332876424
2023;232210;Masculino;25 a 34;30;Superior completo;Nunca ouviu falar;Nunca ouviu falar;nan;nan;nan;nan;Interior;Trabalha;5 a 10 SM;PR;1.0607738971529614
2023;232232;Masculino;35 a 44;35;Superior completo;Conhece mais ou menos;Conhece mais ou menos;Boa;Boa;Ótima;Ótima;Região metropolitana;Não trabalha;5 a 10 SM;PR;1.4806643630016059
2023;232272;Masculino;25 a 34;32;Superior completo;Conhece bem;Conhece bem;Boa;Ótima;Ótima;Ótima;Capital;Trabalha;Mais de 10 SM;PR;1.0607738971529614
