ano;id;p2;p3;p5;p6;abord;p7_1;p7_1_1;p7_1_2;p7_1_3;p7_1_4;p7_1_5;p7_1_6;p7_1_7;p7_1_8;p7_1_9;p7_1_10;p7_1_11;p7_1_12;p7_2;p7_2_1;p7_2_2;p7_2_3;p7_2_4;p7_2_5;p7_2_6;p7_2_7;p7_2_8;p7_2_9;p7_2_10;p7_2_11;p7_3;p7_3_1;p7_3_2;p7_3_3;p7_3_4;p7_3_5;p7_3_6;p8_1;p8_2;p8_3;p8_4;p8_5;p8_6;p8_7;p9_1;p9_2;p9_3;p9_4;p9_5;p9_6;p9_7;p9_8;p9_9;p9_10;p10;p11;p12_1;p12_2;p12_3;p12_4;p12_5;p12_6;p12_7;p13_1;p13_2;p13_3;p14_1;p14_2;p14_3;p14_4;p14_5;p14_6;p14_7;p15_1;p15_2;p15_3;p15_4;p15_5;p15_6;p15_7;p15_8;p15_9;p15_10;p15_11;p15_12;p16;p17;p18;p19;peso
2021;13447762;Grande;Sudeste;Assistente de RH / Auxiliar de RH/ Auxiliar Adm de RH/ Assist DP e RH;De 20 a 99 funcionários;Educação Profissional;SINESP;SENAI;EEP;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SENAT;SESC;SESI;SEBRAE;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Parceria/ Contato mais próximo/ fiz contratações;Curso de máquinas pesadas/Profissionalizacao na mecanica das maquinas/curso p área indústria mecânica/metalúrgicas;nan;nan;nan;nan;nan;1;5;5;5;5;5;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;1.824739
2021;13449932;Grande;Sudeste;Analista de RH;500 ou mais funcionários;Educação Profissional;UNIP;ANHANGUERA;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESC;SESI;SEBRAE;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Cursos mais recomendados/colegas indicam/formação de bons profissionais/tem referências d profissionais formados lá;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalismo/ profissionais;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;3;4;4;4;4;5;4;4;4;5;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;0.472839
2021;13453954;Grande;Sudeste;Analista de RH;De 20 a 99 funcionários;Educação Profissional;SENAI;SENAC;SEBRAE;UNIP;Acic;ANHANGUERA;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SESC;SESI;GRAU TÉCNICO;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Renomada/ é referência/ marca forte/ renome;Tradição/ muitos anos formando profissionais;nan;nan;nan;nan;nan;nan;nan;nan;Curso técnicos relacionados a indústria/aprendizagem industrial/ capacitação para indústria/ fábrica/ Produção;nan;nan;nan;nan;nan;nan;4;4;5;4;4;4;5;4;4;4;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;1.824739
2021;13460333;Grande;Nordeste;Analista de DP/ Adm/ Processos/ Analista Administrativo/ Analista de processos organizacionais;De 20 a 99 funcionários;Educação Profissional;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SESC;SESI;SEBRAE;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Foco na indústria/ voltados para a indústria;nan;nan;nan;nan;nan;nan;nan;nan;nan;Curso técnicos relacionados a indústria/aprendizagem industrial/ capacitação para indústria/ fábrica/ Produção;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;1;3;4;4;4;3;3;4;4;3;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.791246
2021;13457487;Média;Sudeste;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH...;De 20 a 99 funcionários;Educação Profissional;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESC;SESI;SEBRAE;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalismo/ profissionais;nan;nan;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;1.824739
2021;13451649;Grande;Nordeste;Gerente de DP/ Administrativo/ Chefe DP/ Gerente Administrativo/ Gerente Geral/ Lider de processo adm;De 20 a 99 funcionários;Educação Profissional;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SENAT;SESC;SESI;GRAU TÉCNICO;SEBRAE;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Foco na indústria/ voltados para a indústria;nan;nan;nan;nan;nan;nan;nan;nan;nan;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;nan;3;4;4;5;5;5;4;5;5;4;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.791246
2021;13463252;Média;Sudeste;Coordenadora de DP/ Administrativo/ Encarregado de DP/ Supervisora Adm;De 100 a 499 funcionários;Educação Profissional;ICASO;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESC;SESI;SEBRAE;nan;ICASO;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalismo/ profissionais;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;2;2;4;3;2;3;3;3;2;1;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;1.232051
2021;13458908;Grande;Sul;Assistente Departamento Pessoal/ Administrativo/ Auxiliar de DP/ Assistente Administrativo...;De 20 a 99 funcionários;Educação Profissional;INDEP;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESC;SEBRAE;nan;nan;SESC;SEBRAE;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalismo/ profissionais;nan;nan;nan;nan;nan;nan;4;4;4;3;4;4;4;4;4;4;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;1.29965
2021;13448319;Grande;Nordeste;Analista de DP/ Adm/ Processos/ Analista Administrativo/ Analista de processos organizacionais;De 20 a 99 funcionários;Educação Profissional;SESI;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAT;SESC;GRAU TÉCNICO;SEBRAE;nan;nan;SENAI;SEBRAE;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Qualidade/ presta um bom serviço/ excelente qualidade/ tem bom conteúdo/ bem didático;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalismo/ profissionais;nan;nan;nan;nan;nan;nan;3;5;5;4;4;5;4;5;4;4;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.791246
2021;13464994;Grande;Centro-Oeste;Gerente de DP/ Administrativo/ Chefe DP/ Gerente Administrativo/ Gerente Geral/ Lider de processo adm;De 20 a 99 funcionários;Educação Profissional;SENAI;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SESC;nan;nan;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Curso técnico/ Capacitação técnica;Programa Jovem aprendiz/ contratação de aprendizes;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalismo/ profissionais;nan;nan;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.791274
2021;13466935;Grande;Sudeste;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH...;De 20 a 99 funcionários;Educação Profissional;WORK/ Work treinamentos;F PREVEN TREINAMENTOS;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESC;SESI;SEBRAE;nan;WORK/ Work treinamentos;F PREVEN TREINAMENTOS;nan;nan;nan;nan;nan;nan;nan;nan;F PREVEN TREINAMENTOS;NENHUMA / NÃO SABE;Bom atendimento/ mais disponível/ atenciosos/ prestativos;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalismo/ profissionais;nan;nan;nan;nan;nan;nan;3;Não sabe;5;5;5;Não sabe;Não sabe;5;5;Não sabe;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;1.824739
2021;13447687;Média;Sudeste;Assistente Departamento Pessoal/ Administrativo/ Auxiliar de DP/ Assistente Administrativo...;De 20 a 99 funcionários;Educação Profissional;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESC;SEBRAE;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Mais conhecida/ é a mais citada/ por ouvir falar/ é a única que conhece;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalismo/ profissionais;nan;nan;nan;nan;nan;nan;3;3;5;2;2;5;Não sabe;4;4;2;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;1.824739
2021;13454334;Média;Sul;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH...;500 ou mais funcionários;Educação Profissional;UNISOCIESC;IFSC;Acic;PUC;Amo Medicina;FDC/ DOM CABRAL;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SESC;SEBRAE;nan;nan;nan;SENAI;SESC;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Já tem relacionamento: fez contratações/ utilizou consultoria/tem contrato/parceria/convênio/vínculo ao sindicato;Especificação/ treinamentos específicos;Bom atendimento/ mais disponível/ atenciosos/ prestativos;nan;nan;nan;nan;nan;nan;nan;Profissionalismo/ profissionais;Qualidade/Eficiencia/nos serviços prestados/no ensino/capacitação profissional de qualidade/didática muito técnica;Acessibilidade;nan;nan;nan;nan;5;4;5;5;5;5;4;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.35967
2021;13456861;Média;Centro-Oeste;Coordenadora de DP/ Administrativo/ Encarregado de DP/ Supervisora Adm;De 20 a 99 funcionários;Educação Profissional;SENAI;SENAC;SESI;SEBRAE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SESC;nan;nan;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Mais conhecida/ é a mais citada/ por ouvir falar/ é a única que conhece;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalismo/ profissionais;nan;nan;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.791274
2021;13460361;Grande;Sul;Analista de RH;500 ou mais funcionários;Educação Profissional;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SESC;SEBRAE;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Bom atendimento/ mais disponível/ atenciosos/ prestativos;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalização/Curso profissionalizante/ Formação profissional/ Escola profissionalizante;nan;nan;nan;nan;nan;nan;4;4;5;4;5;5;4;4;4;Não sabe;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;0.35967
2021;13455912;Grande;Sudeste;Assistente Departamento Pessoal/ Administrativo/ Auxiliar de DP/ Assistente Administrativo...;500 ou mais funcionários;Educação Profissional;SESI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SEBRAE;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Curso profissionalizante;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalização/Curso profissionalizante/ Formação profissional/ Escola profissionalizante;nan;nan;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;0.472839
2021;13453577;Grande;Sudeste;Assistente Departamento Pessoal/ Administrativo/ Auxiliar de DP/ Assistente Administrativo...;De 20 a 99 funcionários;Educação Profissional;DA MATA;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESC;SESI;SEBRAE;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Mais conhecida/ é a mais citada/ por ouvir falar/ é a única que conhece;Renomada/ é referência/ marca forte/ renome;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalização/Curso profissionalizante/ Formação profissional/ Escola profissionalizante;nan;nan;nan;nan;nan;nan;1;3;4;1;4;4;4;3;3;3;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;1.824739
2021;13454387;Média;Sudeste;Gerente de RH/ DHO / Gerente de Desenvolvimento Humano;De 100 a 499 funcionários;Educação Profissional;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESC;SEBRAE;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalização/Curso profissionalizante/ Formação profissional/ Escola profissionalizante;nan;nan;nan;nan;nan;nan;Não sabe;4;4;4;4;4;4;4;4;4;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;1.232051
2021;13464554;Grande;Norte;Gerente de DP/ Administrativo/ Chefe DP/ Gerente Administrativo/ Gerente Geral/ Lider de processo adm;De 20 a 99 funcionários;Educação Profissional;SENAI;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAT;SESC;SESI;SEBRAE;nan;nan;nan;SENAI;SESC;SESI;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Foco na indústria/ voltados para a indústria;nan;nan;nan;nan;nan;nan;nan;nan;nan;Curso de máquinas pesadas/Profissionalizacao na mecanica das maquinas/curso p área indústria mecânica/metalúrgicas;nan;nan;nan;nan;nan;nan;4;4;4;5;5;3;4;3;4;4;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.445678
2021;13456827;Média;Sul;Gerente de DP/ Administrativo/ Chefe DP/ Gerente Administrativo/ Gerente Geral/ Lider de processo adm;De 100 a 499 funcionários;Educação Profissional;SESI;SENAI;SENAC;OP GESTAO E NEGOCIOS;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAT;SESC;SEBRAE;nan;nan;nan;nan;SENAI;SENAC;SENAT;SESI;SEBRAE;OP GESTAO E NEGOCIOS;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalização/Curso profissionalizante/ Formação profissional/ Escola profissionalizante;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;2;5;3;4;3;4;4;4;4;4;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;0.953702
2021;13464059;Média;Sudeste;Assistente de RH / Auxiliar de RH/ Auxiliar Adm de RH/ Assist DP e RH;De 100 a 499 funcionários;Educação Profissional;SENAI;MELLUS;Acic;CTCEM;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SESC;SESI;SEBRAE;nan;nan;nan;SENAC;SESI;nan;nan;nan;nan;nan;nan;nan;nan;SESI;NENHUMA / NÃO SABE;Flexibilidade de pagamento;Bom atendimento/ mais disponível/ atenciosos/ prestativos;nan;nan;nan;nan;nan;nan;nan;nan;Profissionalização/Curso profissionalizante/ Formação profissional/ Escola profissionalizante;nan;nan;nan;nan;nan;nan;Não sabe;5;5;3;5;5;5;5;5;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;1.232051
2021;13449281;Grande;Nordeste;Analista de DP/ Adm/ Processos/ Analista Administrativo/ Analista de processos organizacionais;De 100 a 499 funcionários;Educação Profissional;IJOVEM;CIEE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;SESC;SESI;GRAU TÉCNICO;SEBRAE;nan;GRAU TÉCNICO;nan;nan;nan;nan;nan;nan;nan;nan;nan;SESI;NENHUMA / NÃO SABE;Cursos mais recomendados/colegas indicam/formação de bons profissionais/tem referências d profissionais formados lá;nan;nan;nan;nan;nan;nan;nan;nan;nan;Curso técnicos relacionados a indústria/aprendizagem industrial/ capacitação para indústria/ fábrica/ Produção;nan;nan;nan;nan;nan;nan;3;4;5;4;4;5;3;4;4;4;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;0.565196
2021;13450017;Grande;Sul;Analista de RH;500 ou mais funcionários;Educação Profissional;SENAI;SENAC;SESC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SESI;nan;nan;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Programa Jovem aprendiz/ contratação de aprendizes;nan;nan;nan;nan;nan;nan;nan;nan;nan;Programa Jovem aprendiz/ Jovem aprendiz/ Menor aprendiz;nan;nan;nan;nan;nan;nan;5;5;4;5;5;5;5;5;4;5;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.35967
2021;13445675;Média;Sudeste;Analista de RH;De 20 a 99 funcionários;Educação Profissional;UNIVERSCEMIG;SENAI;SESI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SENAT;SESC;SEBRAE;nan;nan;nan;SENAI;UNIVERSCEMIG;nan;nan;nan;nan;nan;nan;nan;nan;UNIVERSCEMIG;NENHUMA / NÃO SABE;Plataforma;Variedade de cursos/ portfólio de cursos/ é a mais completa/ abrangem tudo;Fácil acesso;Bom atendimento/ mais disponível/ atenciosos/ prestativos;nan;nan;nan;nan;nan;nan;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;nan;Não sabe;3;4;2;1;1;4;3;3;3;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;1.824739
2021;13456760;Média;Sudeste;Gerente de RH/ DHO / Gerente de Desenvolvimento Humano;De 100 a 499 funcionários;Educação Profissional;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SESC;SESI;GRAU TÉCNICO;SEBRAE;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Prepara p mercado de trabalho/de acordo com necessidade da empresa/atende nossos requisitos/cursos corresp expectat;nan;nan;nan;nan;nan;nan;nan;nan;nan;Qualidade/Eficiencia/nos serviços prestados/no ensino/capacitação profissional de qualidade/didática muito técnica;nan;nan;nan;nan;nan;nan;Não sabe;5;5;5;5;5;5;5;4;5;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;1.232051
2021;13443816;Grande;Sul;Gerente de DP/ Administrativo/ Chefe DP/ Gerente Administrativo/ Gerente Geral/ Lider de processo adm;De 20 a 99 funcionários;Educação Profissional;SESI;SENAI;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SEBRAE;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Qualidade/ presta um bom serviço/ excelente qualidade/ tem bom conteúdo/ bem didático;nan;nan;nan;nan;nan;nan;nan;nan;nan;Qualidade/Eficiencia/nos serviços prestados/no ensino/capacitação profissional de qualidade/didática muito técnica;nan;nan;nan;nan;nan;nan;5;4;5;5;5;5;5;4;5;4;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;1.29965
2021;13463766;Média;Norte;Analista de DP/ Adm/ Processos/ Analista Administrativo/ Analista de processos organizacionais;500 ou mais funcionários;Educação Profissional;SENAI;IDEC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SENAT;SESC;SESI;SEBRAE;nan;nan;SENAI;SESI;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Bom atendimento/ mais disponível/ atenciosos/ prestativos;nan;nan;nan;nan;nan;nan;nan;nan;nan;Qualidade/Eficiencia/nos serviços prestados/no ensino/capacitação profissional de qualidade/didática muito técnica;nan;nan;nan;nan;nan;nan;Não sabe;5;5;5;4;5;4;4;5;Não sabe;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.457406
2021;13454019;Grande;Sudeste;Analista de RH;De 20 a 99 funcionários;Educação Profissional;SENAI;UNIMED;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SENAT;SESC;SESI;SEBRAE;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Foco na indústria/ voltados para a indústria;Curso técnico/ Capacitação técnica;nan;nan;nan;nan;nan;nan;nan;nan;Qualidade/Eficiencia/nos serviços prestados/no ensino/capacitação profissional de qualidade/didática muito técnica;Curso/Ensino/Capacitação/Qualificação/Especialização/Aprendizagem/Conhecimento/Educação continuada/curso superio;nan;nan;nan;nan;nan;3;4;4;5;4;5;5;4;4;4;nan;nan;Provavelmente contrataria seus serviços;nan;nan;nan;1.824739
2021;13467127;Grande;Nordeste;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH...;500 ou mais funcionários;Educação Profissional;SEMTEPI;SENAI;GRAU TÉCNICO;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAC;SENAT;SESC;SESI;SEBRAE;nan;nan;SENAI;SESC;SEBRAE;nan;nan;nan;nan;nan;nan;nan;SENAC;NENHUMA / NÃO SABE;Qualidade/ presta um bom serviço/ excelente qualidade/ tem bom conteúdo/ bem didático;Estrutura/ estrutura grande;nan;nan;nan;nan;nan;nan;nan;nan;Qualidade/Eficiencia/nos serviços prestados/no ensino/capacitação profissional de qualidade/didática muito técnica;Disponibiliza uma estrutura/ estrutura;nan;nan;nan;nan;nan;5;5;4;4;4;5;5;5;5;4;nan;nan;Certamente contrataria seus serviços;nan;nan;nan;0.252693
